title,address,contentId,contentTypeId,tag,reason,cat1,cat2,cat3,cat1_name,cat2_name,cat3_name,mapx,mapy,overview
제주 베스트힐 글램핑&펜션,제주특별자치도 제주시 조천읍 남조로 2109-36,2741532,28,outdoor,indoor:펜션 | outdoor:공원/레포츠/숲길/오름/캠핑,A03,A0302,A03021700,레포츠소개,수련시설,"야영장,오토캠핑장",126.6579180711,33.4537542527,"제주 남조로에 위치한 베스트힐 캠핑장은 제주의 허파라고 불리는 곶자왈 숲 속 바농오름 자락에 있으며, 세계 유일의 독특한 숲인 곶자왈을 온몸으로 느끼며 캠핑할 수 있다. 베스트힐 캠핑장은 제주공항에서 20~30분 정도의 거리에 있어, 인근 유명여행지를 오가기에 좋은 위치에 있다. 베스트힐 캠핑장은 펜션과 글램핑장 구성으로 되어 있다. 펜션은 동백, 허브, 명상, 패밀리룸, 체험룸으로 이루어져 있으며, 객실마다 자연을 느낄 수 있는 나무로 인테리어 장식이 되어있다. 글램핑장 또한 커플, 가족 글램핑으로 구분할 수 있다. 텐트마다 욕실, 화장실을 갖추고 어린이를 위한 넓은 잔디 위의 놀이터와, 여름이면 차양막이 설치된 수영장을 이용할 수 있다. 또한 열기구를 타고 하늘을 날 수 있는 이색체험이 있는 곳이다. 주변 관광지로는 에코랜드와 제주돌문화공원, 함덕해수욕장. 사려니숲길 등이 있다."
제주 블랙스톤,제주특별자치도 제주시 한림읍 한창로 925-122,984523,32,indoor,indoor:리조트/숙박/호텔 | outdoor:산/오름 | mixed:관광단지,B02,B0201,B02010100,숙박시설,관광호텔,관광호텔,126.3124118005,33.3377949264,"블랙스톤 골프&리조트는 제주 원시림의 자연 원형을 그대로 살린 리조트로 휴양과 레저, 문화와 예술 속 휴식을 위한 가족형 휴양 골프 리조트이다. 골프 코스 27홀과 클럽하우스 이외에 부티크 비즈니스 호텔인 힐하우스 호텔, 여행과 레저의 피로를 이완할 수 있는 스파, 고객의 프라이버시를 존중한 빌라 등 있다. 이들 각각의 업장은 고객의 편의를 위한 별도의 부대 시설을 가지고 있어 리조트 단지 내에서 모든 활동이 가능하다. 지리적으로 한라산의 서쪽 밑자락에 위치하여 공항에서 30분 정도 소요되며 중문 관광단지에서 15분 거리의 편리한 접근성을 가지고 있으며 주변에 오름들이 자연 분지를 만들어 겨울에는 눈, 비, 바람이 적고, 여름에는 시원한 것이 특징이다."
제주 블랙스톤 골프클럽,제주특별자치도 제주시 한림읍 한창로 925-122,988238,28,outdoor,outdoor:레포츠/산/오름,A03,A0302,A03020700,레포츠소개,수련시설,골프,126.3124118005,33.3377949264,"제주도의 곶자왈 지역에 위치한 제주 블랙스톤 골프클럽은 원형의 아름드리나무들을 그대로 옮겨 놓아, 다양한 역사를 가진 외국의 명문 코스를 연상케 한다. 골프클럽 설계 전문 회사가 디자인 하였으며, 네 개의 홀 전경이 한눈에 보이는 레이아웃으로 감탄을 자아내는 1번 홀에서 출발하여, 남쪽 코스로 접어들면 다양한 오름들의 풍경이 펼쳐지고, 북쪽 코스 7번과 8번 홀에서는 한라산의 모습을 감상하며 즐길 수 있다."
"제주 사계해안도로, 바다와 산의 하모니에 홀릭하다!",,2717306,25,outdoor,outdoor:산/섬/해안,C01,C0114,C01140001,가족코스,힐링코스,힐링코스,0,0,"제주여행의 매력은 뭐니 뭐니 해도 해안 따라 드라이브를 즐기는 것이다. 사면이 바다로 둘러싸여 있기 때문이다. 제주의 해안도로는 비경과 특징이 각기 다르다. 그중 산과 섬, 바다가 한데 어우러지며 빼어난 경관을 간직한 곳이 바로 사계해안도로이다. 
사계해안도로는 제주 안덕면 사계리(산방산)~대정읍 상모리(송악산)를 연결하는 도로로 빼어난 해안절경과 섬과 산의 절묘한 어우러짐이 펼쳐진다. 해안을 둘러싸듯 우뚝 솟은 산방산과 송악산이 해안의 양쪽 끝에 버티고 있어 포근함과 안정감을 주는 서귀포시의 대표적인 해안도로이다. 낮은 지대로 달리다보니 해안 조망이 눈높이에 있어 디테일하게 비경을 담을 수 있다. 해안과 산, 도로가 합의일체로 그려내는 빼어난 광경 외에도 바다를 붉게 물드는 환상적인 낙조까지 자연이 만들어낸 모든 것이 아름답고 황홀하다.<br><br>
※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다.<br>
　 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요.<br>
　 (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.)"
제주 산방산탄산온천,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,128555,12,mixed,outdoor:산 | mixed:관광단지,A02,A0202,A02020300,역사관광지,관광단지,온천/욕장/스파,126.2988482889,33.2489628616,"제주 산방산탄산온천은 서귀포의 대중온천이자, 국내에서 보기 힘든 탄산 온천이다. 이곳의 온천은 구명수라 부르기도 하는데, 구명수는 비둘기 울음소리가 난다는 뜻과 사람을 구한 물이란 뜻이다. 예로부터 이곳에서 나온 물을 마시고 병을 고치거나 고혈압과 심장에 좋다는 이야기가 있다. 이는 피부로 흡수된 탄산가스가 모세혈관을 자극하여 확장시키고 결국 혈압을 내려 심장의 부담을 덜어주는 효과를 가지고 있기 때문이다. 또 탄산온천은 피부 미용과 피로해소에도 좋다고 알려져 있다. 산방산탄산온천은 천장과 벽면이 모두 유리로 되어 있어 자연 안에서 온천을 즐기는 듯하며, 시원하게 펼쳐진 제주의 모습을 보며 입욕을 즐기기 매우 좋다."
제주 삼양동 유적,제주특별자치도 제주시 선사로2길 13,129455,12,mixed,indoor:전시/전시관 | outdoor:야외/해안,A02,A0201,A02010700,역사관광지,고궁,유적지/사적지,126.5877975763,33.5232982139,"제주 삼양동 유적은 청동기부터 초기 철기시대의 해안평탄대지에 많은 사람들이 모여 큰 마을을 이루고 살았던 마을 유적이다. 이 마을 안에는 크고 작은 집터, 창고, 저장공, 야외 토기요지, 마을 공간을 구획한 돌담과 배수로, 폐기장, 조개무지, 고인돌 등이 확인되었다. 발굴조사에서 확인된 집터는 원형주거지, 장방형주거지, 부정형주거지, 창고지 등이다. 원형주거지가 가장 많이 확인되었으며 대부분 한국 본토의 이른바 ‘송국리형 주거지’의 형태를 취하고 있다. 이 유적지에서 출토된 옥제품 등으로 보아 당시 삼양 동선사인들은 ‘삼국지’ 등의 기록처럼 중국, 일본 등과의 교역을 통해 축적된 부를 토대로 탐라국의 기틀을 다진 것으로 짐작된다. 삼양동 유적이 한국 본토나 일본의 야요이시대 주거지와 다른 특징적 요소는 집터 유구 자체가 완전한 정형성으로 작은 광장이 배치되어 있고 그 주위로 원형 움집 다수가 둥그렇게 들어서 있는 ‘단위주거군’의 정형성을 보이고 있다. 이러한 유적의 중요성 때문에 삼양동 마을 유적은 1999년 11월 15일에 국가사적지로 지정되었고, 지난 2004년 4월 전시관 2동, 선사 움집 14동 등이 복원 완료되어 문화관광자원으로 활용되고 있다."
제주 서귀포 산방산,제주특별자치도 서귀포시 안덕면 사계리 산16,127861,12,outdoor,outdoor:공원/산/해안,A01,A0101,A01010400,자연관광지,국립공원,산,126.3140110065,33.2424277101,"산방산은 제주 서남부 지역의 평탄한 지형 위에 우뚝 솟은 타원형의 돔형(dome) 화산으로 한라산, 성산일출봉과 함께 제주의 3대 산으로 불리며, 구름이 주위를 감싸 안으면 비가 내린다는 신비스러운 분위기의 영산으로 옥황상제가 한라산의 봉우리를 뽑아 던져 만들었다는 전설 등이 전해진다. 특히, 산방산 서남쪽 중턱에 암벽 속으로 깊이 파인 산방굴이 있는데 이 굴에서 바라보는 용머리해안 풍경과 해넘이 경관이 뛰어나다. 자연유산 명승의 보호를 위해 공개제한지역으로 지정관리하고 있어 관리 및 학술 목적 등으로 출입하고자 할 때에는 국가유산청장의 허가를 받아 출입할 수 있다. 

(출처 : 국가유산청)"
제주 성산항,제주특별자치도 서귀포시 성산읍 성산등용로 129-21,2800664,12,outdoor,outdoor:공원/산/섬/해안,A01,A0101,A01011400,자연관광지,국립공원,항구/포구,126.9299218287,33.4725482235,"성산항은 1968년 1월 연안항으로 지정되었다. 연안 화물 및 수산물 유통을 원활하게 하고 여객의 해상 교통 편의를 제공하고 있다. 주로 모래, 감귤 등 제주 동부 지역 연안 화물 처리와 연안 어업 기지로서의 기능을 수행하고 있고, 인근 성산 일출봉 및 우도 등 해양 관광 시설의 지리적 여건을 갖추고 있어 관광항으로서의 개발 잠재력이 풍부하다. 섬 속의 섬인 우도를 잇는 뱃길로 많은 관광객들이 성산항을 찾고 있다. 또한, 성산포 전경과 우도의 해안 절경을 시원한 선상에서 바라볼 수 있는 유람선을 운항하며, 우도의 서빈백사나 주간명월, 용두암, 후해석벽, 말뚝 바위, 동안 경굴 등 제주의 빼어난 절경을 바다 위에서 볼 수 있다는 것이 큰 특징이다. 성산항을 시작해 동쪽 종달에서 세화, 김녕을 잇는 해안도로도 드라이브 코스로 제격이다."
제주 성읍마을 고창환 고택,제주특별자치도 서귀포시 표선면 성읍서문로 4-7,1621161,12,outdoor,outdoor:산,A02,A0201,A02010400,역사관광지,고궁,고택,126.8001350317,33.3872944340,"19세기 초에 세운 것으로 보이며, 정의향교와 울타리를 사이에 두고 있는 제주 성읍마을 고창환 고택은 정의고을의 여인숙으로 쓰였던 일이 있어, 지금도 주민들 사이에는 여관집이라고 불리기도 한다. 문을 들어서면 왼쪽 곁으로 헛간채, 그 앞마당을 가로질러 안채가 있고 안채 뒤편으로 넓은 텃밭과 수목들이 우거져 집 주변과 조화롭게 어울린 자연이 격을 더한다. 
안채는 한라산 산남지역에서 볼 수 있는 전형적인 3칸 집으로 앞에서 볼 때 왼쪽부터 부엌, 대청, 안방으로 구성되어 있고 부엌 뒤쪽에 작은방을 안방 뒤쪽에는 곡물을 쌓아두던 고팡을 마련하였다. 대청마루와 안방 앞쪽으로는 툇마루를 두고 대청마루에 두 개의 쌍여닫이 널문을 설치하였다. 그중 오른쪽 문에만 작은 생깃문(호령창)을 달았다. 생깃문은 주인이 일꾼이나 머슴을 부르거나 바깥사람과 대화할 때 쓰는 작은 창이다. 부엌 앞에는 물동이를 넣는 바구니인 물구덕을 얹어두는 물팡이 있다. 헛간채는 1칸으로 멍석이나 살림 도구 등을 두던 곳이다. 전형적인 민가의 특징을 잘 보여주고 있으며 특히 상방과 고팡과 안뒤와 정지 등의 공간구성이 어색함이 없이 매우 자연스러우며, 평범하면서도 부족함이 없다. 여관으로서 특이한 가옥 형태는 찾아볼 수 없지만 평범하고 단출한 옛 농가의 형태를 살피고 대문 없는 민가를 연구하는데 좋은 자료가 되고 있다."
제주 성읍마을 고평오 고택,제주특별자치도 서귀포시 표선면 성읍정의현로34번길 5-3,1621155,12,unknown,,A02,A0201,A02010400,역사관광지,고궁,고택,126.8018154715,33.3859918271,"서귀포시 표선면 성읍리에 있는 조선시대의 고택으로 성읍민속마을 안에 있다. 고평오의 증조부가 1829년(순조 29)에 지었다고 전해진다.
고택에는 안거리(안채), 밖거리(바깥채), 모커리가 배치되어 있다. 모커리는 안채, 바깥채 사이에 배치된 대문간 옆의 건물로, 수레간과 절구 등을 보관하던 헛간으로, 현재 있는 모커리 맞은편에 모커리 한 채가 더 있었는데 1970년대 중반에 헐었다고 한다. 지금 있는 건물들은 1979년에 수리한 것으로 바람에 지붕이 날리지 않도록 새끼줄로 그물처럼 덮어 놓았다.
배치 도면에서 남쪽에 위치하는 바깥채는 예전 면사무소 관원들이 숙식하던 곳이었다고 전해지며, 안채 대청의 쌍여닫이창은 제주 남부 일부 지방에서만 볼 수 있는 중요한 연구자료로 평가된다."
제주 센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606,128049,12,mixed,indoor:전시 | outdoor:공원/산/야외 | mixed:관광단지/복합/테마파크/파크,A02,A0202,A02020600,역사관광지,관광단지,테마공원,126.6745670935,33.4332262333,"제주 센트럴파크는 태고의 신비를 그대로 간직한 한라산을 중심으로 둘러싼 중산간에 위치하여 있다. 1만 5천 평 규모의 사계절 형형색색의 아름다운 경관 속에 에펠탑, 자유의 여신상, 콜로세움 등 전 세계의 유명 건축 조형물 미니어처와 캐릭터 조형물, 그리고 세계 위인상과 인물상이 전시되어 있다. 이곳은 세계문화유산의 나라, 세계 위인의 나라, 환상과 동화의 나라, 공룡의 나라, 레이싱카트장 등 5개의 이색 테마로 이루어져 있다. 특별한 제주 속 세계여행지로 각광받고 있는 제주 센트럴파크는 문화예술에 대한 경험의 폭을 넓히는 창의적인 공간이자 국내 최초 야외 전동 고카트장에서 안전하게 드라이빙을 즐길 수 있는, 관람과 체험을 동시에 만족하는 복합문화공간이다. 근처에 에코랜드 테마파크와 산굼부리분화구가 있어 연계해서 방문하는 것도 좋다."
제주 스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,2763726,12,outdoor,indoor:숙박 | outdoor:산,A02,A0203,A02030100,역사관광지,농.산.어촌 체험,농.산.어촌 체험,126.6767932932,33.4939389994,"제주도 스위스 마을은 다채로운 색감의 상가와 숙박시설로 꾸며져 있으며 마을 곳곳에 여행자들을 위한 포토존들이 마련되어 있는 곳으로, 여러 공방과 아기자기한 소품 숍들이 있어 함께 구경하기 좋은 곳이다. 언덕배기에 지어진 마을이라 올라갈수록 아름다운 제주도의 바다가 펼쳐져 마치 동화 속에 들어온 듯한 느낌을 받을 수 있다."
